holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,269.37,0.0,0.0,1,Clear,sky is clear,2017-12-16T21:00:00.000Z,3003
None,268.79,0.0,0.0,40,Clouds,scattered clouds,2017-12-16T22:00:00.000Z,3020
None,268.22,0.0,0.0,1,Clear,sky is clear,2017-12-16T23:00:00.000Z,2166
None,267.58,0.0,0.0,40,Clouds,scattered clouds,2017-12-17T00:00:00.000Z,1230
None,267.51,0.0,0.0,40,Clouds,scattered clouds,2017-12-17T01:00:00.000Z,759
None,266.58,0.0,0.0,1,Clear,sky is clear,2017-12-17T02:00:00.000Z,557
None,266.51,0.0,0.0,90,Mist,mist,2017-12-17T03:00:00.000Z,391
None,266.68,0.0,0.0,75,Mist,mist,2017-12-17T04:00:00.000Z,320
None,267.02,0.0,0.0,90,Mist,mist,2017-12-17T05:00:00.000Z,501
None,267.37,0.0,0.0,1,Mist,mist,2017-12-17T06:00:00.000Z,931
None,267.69,0.0,0.0,90,Mist,mist,2017-12-17T07:00:00.000Z,1283
None,267.68,0.0,0.0,90,Mist,mist,2017-12-17T08:00:00.000Z,1994
None,267.68,0.0,0.0,90,Fog,fog,2017-12-17T08:00:00.000Z,1994
None,268.22,0.0,0.0,90,Mist,mist,2017-12-17T09:00:00.000Z,3246
None,268.22,0.0,0.0,90,Haze,haze,2017-12-17T09:00:00.000Z,3246
None,268.22,0.0,0.0,90,Fog,fog,2017-12-17T09:00:00.000Z,3246
None,268.68,0.0,0.0,90,Mist,mist,2017-12-17T10:00:00.000Z,4399
None,268.68,0.0,0.0,90,Haze,haze,2017-12-17T10:00:00.000Z,4399
None,268.68,0.0,0.0,90,Fog,fog,2017-12-17T10:00:00.000Z,4399
None,269.29,0.0,0.0,90,Mist,mist,2017-12-17T11:00:00.000Z,3996
None,269.29,0.0,0.0,90,Haze,haze,2017-12-17T11:00:00.000Z,3996
None,269.92,0.0,0.0,90,Mist,mist,2017-12-17T12:00:00.000Z,4084
None,270.15,0.0,0.0,40,Mist,mist,2017-12-17T13:00:00.000Z,3977
None,270.15,0.0,0.0,40,Haze,haze,2017-12-17T13:00:00.000Z,3977
None,270.42,0.0,0.0,90,Mist,mist,2017-12-17T14:00:00.000Z,4015
None,270.42,0.0,0.0,90,Snow,light snow,2017-12-17T14:00:00.000Z,4015
None,270.94,0.0,0.0,90,Mist,mist,2017-12-17T15:00:00.000Z,4255
None,270.94,0.0,0.0,90,Haze,haze,2017-12-17T15:00:00.000Z,4255
None,270.94,0.0,0.0,90,Snow,light snow,2017-12-17T15:00:00.000Z,4255
None,270.79,0.0,0.0,90,Mist,mist,2017-12-17T16:00:00.000Z,4493
None,270.79,0.0,0.0,90,Haze,haze,2017-12-17T16:00:00.000Z,4493
None,270.79,0.0,0.0,90,Mist,mist,2017-12-17T17:00:00.000Z,4183
None,270.79,0.0,0.0,90,Haze,haze,2017-12-17T17:00:00.000Z,4183
None,270.65,0.0,0.0,90,Mist,mist,2017-12-17T18:00:00.000Z,3558
None,270.65,0.0,0.0,90,Haze,haze,2017-12-17T18:00:00.000Z,3558
None,270.22,0.0,0.0,90,Mist,mist,2017-12-17T19:00:00.000Z,2892
None,270.22,0.0,0.0,90,Haze,haze,2017-12-17T19:00:00.000Z,2892
None,270.15,0.0,0.0,90,Mist,mist,2017-12-17T20:00:00.000Z,2486
None,270.15,0.0,0.0,90,Haze,haze,2017-12-17T20:00:00.000Z,2486
None,270.08,0.0,0.0,90,Mist,mist,2017-12-17T21:00:00.000Z,2061
None,270.08,0.0,0.0,90,Haze,haze,2017-12-17T21:00:00.000Z,2061
None,269.94,0.0,0.0,90,Mist,mist,2017-12-17T22:00:00.000Z,1692
None,269.94,0.0,0.0,90,Haze,haze,2017-12-17T22:00:00.000Z,1692
None,270.15,0.0,0.0,90,Mist,mist,2017-12-17T23:00:00.000Z,979
None,270.15,0.0,0.0,90,Haze,haze,2017-12-17T23:00:00.000Z,979
None,270.08,0.0,0.0,40,Mist,mist,2017-12-18T00:00:00.000Z,530
None,270.08,0.0,0.0,40,Haze,haze,2017-12-18T00:00:00.000Z,530
None,270.08,0.0,0.0,1,Mist,mist,2017-12-18T01:00:00.000Z,310
None,270.08,0.0,0.0,1,Haze,haze,2017-12-18T01:00:00.000Z,310
None,270.22,0.0,0.0,90,Mist,mist,2017-12-18T02:00:00.000Z,260
None,270.22,0.0,0.0,90,Haze,haze,2017-12-18T02:00:00.000Z,260
None,270.22,0.0,0.0,75,Mist,mist,2017-12-18T03:00:00.000Z,332
None,270.22,0.0,0.0,75,Haze,haze,2017-12-18T03:00:00.000Z,332
None,270.22,0.0,0.0,40,Mist,mist,2017-12-18T04:00:00.000Z,905
None,270.15,0.0,0.0,75,Mist,mist,2017-12-18T05:00:00.000Z,2852
None,270.15,0.0,0.0,40,Mist,mist,2017-12-18T06:00:00.000Z,5448
None,270.15,0.0,0.0,1,Mist,mist,2017-12-18T07:00:00.000Z,6198
None,270.01,0.0,0.0,75,Mist,mist,2017-12-18T08:00:00.000Z,5039
None,270.35,0.0,0.0,75,Mist,mist,2017-12-18T09:00:00.000Z,4901
None,271.72,0.0,0.0,90,Haze,haze,2017-12-18T10:00:00.000Z,4496
None,271.72,0.0,0.0,90,Mist,mist,2017-12-18T10:00:00.000Z,4496
None,273.15,0.0,0.0,1,Mist,mist,2017-12-18T11:00:00.000Z,4542
None,274.21,0.0,0.0,75,Clouds,broken clouds,2017-12-18T12:00:00.000Z,4860
None,274.75,0.0,0.0,90,Clouds,overcast clouds,2017-12-18T13:00:00.000Z,4802
None,275.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-18T14:00:00.000Z,5185
None,275.43,0.0,0.0,1,Clear,sky is clear,2017-12-18T15:00:00.000Z,5859
None,275.93,0.0,0.0,90,Clouds,overcast clouds,2017-12-18T16:00:00.000Z,6502
None,276.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-18T17:00:00.000Z,6009
None,276.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-18T18:00:00.000Z,4434
None,276.88,0.0,0.0,75,Clouds,broken clouds,2017-12-18T19:00:00.000Z,3065
None,277.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-18T20:00:00.000Z,2397
None,277.81,0.0,0.0,75,Clouds,broken clouds,2017-12-18T21:00:00.000Z,2125
None,276.72,0.0,0.0,1,Clear,sky is clear,2017-12-18T22:00:00.000Z,1560
None,276.61,0.0,0.0,1,Clear,sky is clear,2017-12-18T23:00:00.000Z,1062
None,275.45,0.0,0.0,1,Clear,sky is clear,2017-12-19T00:00:00.000Z,591
None,275.36,0.0,0.0,1,Clear,sky is clear,2017-12-19T01:00:00.000Z,371
None,275.29,0.0,0.0,40,Clouds,scattered clouds,2017-12-19T02:00:00.000Z,278
None,276.0,0.0,0.0,40,Clouds,scattered clouds,2017-12-19T03:00:00.000Z,359
None,275.62,0.0,0.0,1,Rain,light rain,2017-12-19T04:00:00.000Z,869
None,275.15,0.0,0.0,1,Clear,sky is clear,2017-12-19T05:00:00.000Z,2977
None,274.42,0.0,0.0,1,Clear,sky is clear,2017-12-19T06:00:00.000Z,5784
None,273.58,0.0,0.0,20,Clouds,few clouds,2017-12-19T07:00:00.000Z,6291
None,273.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-19T08:00:00.000Z,5791
None,273.15,0.0,0.0,75,Clouds,broken clouds,2017-12-19T09:00:00.000Z,5121
None,273.95,0.0,0.0,40,Clouds,scattered clouds,2017-12-19T10:00:00.000Z,4727
None,274.21,0.0,0.0,75,Clouds,broken clouds,2017-12-19T11:00:00.000Z,4976
None,274.62,0.0,0.0,75,Clouds,broken clouds,2017-12-19T12:00:00.000Z,5123
None,274.43,0.0,0.0,75,Clouds,broken clouds,2017-12-19T13:00:00.000Z,4997
None,274.61,0.0,0.0,75,Clouds,broken clouds,2017-12-19T14:00:00.000Z,5385
None,273.93,0.0,0.0,75,Clouds,broken clouds,2017-12-19T15:00:00.000Z,5847
None,273.82,0.0,0.0,75,Clouds,broken clouds,2017-12-19T16:00:00.000Z,6677
None,272.89,0.0,0.0,75,Clouds,broken clouds,2017-12-19T17:00:00.000Z,5962
None,271.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-19T18:00:00.000Z,4381
None,271.09,0.0,0.0,5,Clear,sky is clear,2017-12-19T19:00:00.000Z,3323
None,270.22,0.0,0.0,75,Clouds,broken clouds,2017-12-19T20:00:00.000Z,2794
None,270.01,0.0,0.0,75,Clouds,broken clouds,2017-12-19T21:00:00.000Z,2461
None,269.28,0.0,0.0,1,Clear,sky is clear,2017-12-19T22:00:00.000Z,1911
None,268.48,0.0,0.0,1,Clear,sky is clear,2017-12-19T23:00:00.000Z,1146
None,268.37,0.0,0.0,1,Clear,sky is clear,2017-12-20T00:00:00.000Z,635
None,267.95,0.0,0.0,1,Clear,sky is clear,2017-12-20T01:00:00.000Z,418
None,267.72,0.0,0.0,1,Clear,sky is clear,2017-12-20T02:00:00.000Z,306
None,267.15,0.0,0.0,1,Clear,sky is clear,2017-12-20T03:00:00.000Z,379
None,266.53,0.0,0.0,75,Clouds,broken clouds,2017-12-20T04:00:00.000Z,905
None,265.93,0.0,0.0,75,Clouds,broken clouds,2017-12-20T05:00:00.000Z,2952
None,265.65,0.0,0.0,75,Clouds,broken clouds,2017-12-20T06:00:00.000Z,5834
None,265.48,0.0,0.0,75,Clouds,broken clouds,2017-12-20T07:00:00.000Z,6546
None,265.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T08:00:00.000Z,5694
None,265.21,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T09:00:00.000Z,5372
None,265.55,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T10:00:00.000Z,4902
None,265.68,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T11:00:00.000Z,5092
None,265.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T12:00:00.000Z,5090
None,265.82,0.0,0.0,90,Snow,light snow,2017-12-20T13:00:00.000Z,4769
None,265.3,0.0,0.0,90,Snow,snow,2017-12-20T14:00:00.000Z,5026
None,265.3,0.0,0.0,90,Haze,haze,2017-12-20T14:00:00.000Z,5026
None,265.07,0.0,0.0,90,Snow,light snow,2017-12-20T15:00:00.000Z,5549
None,265.07,0.0,0.0,90,Mist,mist,2017-12-20T15:00:00.000Z,5549
None,265.07,0.0,0.0,90,Haze,haze,2017-12-20T15:00:00.000Z,5549
None,265.3,0.0,0.0,90,Snow,light snow,2017-12-20T16:00:00.000Z,6372
None,265.38,0.0,0.0,90,Snow,light snow,2017-12-20T17:00:00.000Z,5634
None,265.51,0.0,0.0,90,Snow,light snow,2017-12-20T18:00:00.000Z,4366
None,265.58,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T19:00:00.000Z,3259
None,265.68,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T20:00:00.000Z,2648
None,265.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T21:00:00.000Z,2533
None,265.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T22:00:00.000Z,1915
None,265.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-20T23:00:00.000Z,1204
None,265.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T00:00:00.000Z,621
None,265.94,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T01:00:00.000Z,393
None,265.95,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T02:00:00.000Z,281
None,266.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T03:00:00.000Z,382
None,266.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T04:00:00.000Z,901
None,266.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T05:00:00.000Z,2863
None,266.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T06:00:00.000Z,5512
None,266.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T07:00:00.000Z,5878
None,266.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T08:00:00.000Z,5310
None,266.15,0.0,0.0,75,Clouds,broken clouds,2017-12-21T09:00:00.000Z,4975
None,266.36,0.0,0.0,75,Clouds,broken clouds,2017-12-21T10:00:00.000Z,4792
None,266.95,0.0,0.0,75,Snow,light snow,2017-12-21T11:00:00.000Z,4936
None,267.15,0.0,0.0,90,Snow,light snow,2017-12-21T12:00:00.000Z,5140
None,267.44,0.0,0.0,1,Snow,light snow,2017-12-21T13:00:00.000Z,5137
None,268.02,0.0,0.0,75,Snow,light snow,2017-12-21T14:00:00.000Z,5493
None,268.15,0.0,0.0,75,Snow,light snow,2017-12-21T15:00:00.000Z,5903
None,268.22,0.0,0.0,90,Snow,light snow,2017-12-21T16:00:00.000Z,6551
None,268.08,0.0,0.0,90,Snow,light snow,2017-12-21T17:00:00.000Z,5926
None,268.15,0.0,0.0,90,Snow,light snow,2017-12-21T18:00:00.000Z,4535
None,267.95,0.0,0.0,75,Clouds,broken clouds,2017-12-21T19:00:00.000Z,3242
None,267.88,0.0,0.0,90,Clouds,overcast clouds,2017-12-21T20:00:00.000Z,2884
None,267.58,0.0,0.0,75,Clouds,broken clouds,2017-12-21T21:00:00.000Z,2773
None,267.51,0.0,0.0,40,Snow,light snow,2017-12-21T22:00:00.000Z,2294
None,267.22,0.0,0.0,1,Clear,sky is clear,2017-12-21T23:00:00.000Z,1450
None,267.08,0.0,0.0,90,Snow,light snow,2017-12-22T00:00:00.000Z,771
None,266.58,0.0,0.0,40,Clouds,scattered clouds,2017-12-22T01:00:00.000Z,474
None,266.51,0.0,0.0,90,Clouds,overcast clouds,2017-12-22T02:00:00.000Z,329
None,265.79,0.0,0.0,75,Clouds,broken clouds,2017-12-22T03:00:00.000Z,382
None,265.86,0.0,0.0,90,Snow,light snow,2017-12-22T04:00:00.000Z,767
None,265.65,0.0,0.0,90,Snow,light snow,2017-12-22T05:00:00.000Z,2429
None,265.93,0.0,0.0,90,Snow,light snow,2017-12-22T06:00:00.000Z,4378
None,265.93,0.0,0.0,90,Clouds,overcast clouds,2017-12-22T07:00:00.000Z,4955
None,265.75,0.0,0.0,90,Clouds,overcast clouds,2017-12-22T08:00:00.000Z,4509
None,265.84,0.0,0.0,90,Snow,light snow,2017-12-22T09:00:00.000Z,4515
None,265.62,0.0,0.0,90,Snow,light snow,2017-12-22T10:00:00.000Z,4593
None,266.14,0.0,0.0,40,Snow,light snow,2017-12-22T11:00:00.000Z,5139
None,266.57,0.0,0.0,40,Clouds,scattered clouds,2017-12-22T12:00:00.000Z,5447
None,267.48,0.0,0.0,1,Clear,sky is clear,2017-12-22T13:00:00.000Z,5349
None,268.36,0.0,0.0,1,Clear,sky is clear,2017-12-22T14:00:00.000Z,5581
None,269.36,0.0,0.0,1,Clear,sky is clear,2017-12-22T15:00:00.000Z,5510
None,269.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-22T16:00:00.000Z,5346
None,268.86,0.0,0.0,75,Clouds,broken clouds,2017-12-22T17:00:00.000Z,4871
None,267.68,0.0,0.0,40,Clouds,scattered clouds,2017-12-22T18:00:00.000Z,4105
None,267.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-22T19:00:00.000Z,3464
None,267.43,0.0,0.0,90,Clouds,overcast clouds,2017-12-22T20:00:00.000Z,2972
None,267.29,0.0,0.0,90,Clouds,overcast clouds,2017-12-22T21:00:00.000Z,3096
None,267.51,0.0,0.0,90,Snow,light snow,2017-12-22T22:00:00.000Z,2584
None,266.82,0.0,0.0,90,Snow,light snow,2017-12-22T23:00:00.000Z,1779
None,266.02,0.0,0.0,90,Snow,light snow,2017-12-23T00:00:00.000Z,1141
None,264.95,0.0,0.0,1,Snow,light snow,2017-12-23T01:00:00.000Z,698
None,263.79,0.0,0.0,90,Snow,light snow,2017-12-23T03:00:00.000Z,391
None,263.55,0.0,0.0,90,Snow,light snow,2017-12-23T04:00:00.000Z,359
None,262.95,0.0,0.0,40,Snow,light snow,2017-12-23T05:00:00.000Z,596
None,262.44,0.0,0.0,1,Clear,sky is clear,2017-12-23T06:00:00.000Z,1016
None,261.22,0.0,0.0,1,Clear,sky is clear,2017-12-23T07:00:00.000Z,1390
None,260.86,0.0,0.0,5,Clear,sky is clear,2017-12-23T08:00:00.000Z,2008
None,260.95,0.0,0.0,5,Clear,sky is clear,2017-12-23T09:00:00.000Z,2819
None,262.0,0.0,0.0,1,Clear,sky is clear,2017-12-23T10:00:00.000Z,3375
None,263.74,0.0,0.0,5,Clear,sky is clear,2017-12-23T11:00:00.000Z,4002
None,265.0,0.0,0.0,5,Clear,sky is clear,2017-12-23T12:00:00.000Z,4175
None,266.22,0.0,0.0,20,Clouds,few clouds,2017-12-23T13:00:00.000Z,4475
None,266.93,0.0,0.0,5,Clear,sky is clear,2017-12-23T14:00:00.000Z,4305
None,267.55,0.0,0.0,5,Clear,sky is clear,2017-12-23T15:00:00.000Z,4107
None,267.55,0.0,0.0,1,Clear,sky is clear,2017-12-23T16:00:00.000Z,4144
None,266.82,0.0,0.0,5,Clear,sky is clear,2017-12-23T17:00:00.000Z,3994
None,265.79,0.0,0.0,20,Clouds,few clouds,2017-12-23T18:00:00.000Z,3532
None,265.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-23T19:00:00.000Z,2949
None,264.82,0.0,0.0,75,Clouds,broken clouds,2017-12-23T20:00:00.000Z,2420
None,265.02,0.0,0.0,1,Clear,sky is clear,2017-12-23T21:00:00.000Z,2449
None,265.08,0.0,0.0,40,Clouds,scattered clouds,2017-12-23T22:00:00.000Z,2372
None,264.75,0.0,0.0,75,Clouds,broken clouds,2017-12-23T23:00:00.000Z,1840
None,264.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-24T00:00:00.000Z,1147
None,264.72,0.0,0.0,90,Clouds,overcast clouds,2017-12-24T01:00:00.000Z,963
None,265.01,0.0,0.0,90,Clouds,overcast clouds,2017-12-24T02:00:00.000Z,861
None,264.44,0.0,0.0,40,Clouds,scattered clouds,2017-12-24T03:00:00.000Z,374
None,264.22,0.0,0.0,75,Clouds,broken clouds,2017-12-24T04:00:00.000Z,303
None,264.84,0.0,0.0,90,Clouds,overcast clouds,2017-12-24T05:00:00.000Z,529
None,264.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-24T06:00:00.000Z,839
None,265.07,0.0,0.0,90,Clouds,overcast clouds,2017-12-24T07:00:00.000Z,964
None,264.99,0.0,0.0,90,Snow,light snow,2017-12-24T08:00:00.000Z,1477
None,265.0,0.0,0.0,90,Clouds,overcast clouds,2017-12-24T09:00:00.000Z,2250
None,265.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-24T10:00:00.000Z,2929
None,265.75,0.0,0.0,90,Snow,light snow,2017-12-24T11:00:00.000Z,3200
None,266.15,0.0,0.0,90,Snow,light snow,2017-12-24T12:00:00.000Z,3698
None,266.86,0.0,0.0,90,Snow,light snow,2017-12-24T13:00:00.000Z,3400
None,266.86,0.0,0.0,90,Haze,haze,2017-12-24T13:00:00.000Z,3400
None,267.15,0.0,0.0,90,Snow,snow,2017-12-24T14:00:00.000Z,3694
None,267.15,0.0,0.0,90,Fog,fog,2017-12-24T14:00:00.000Z,3694
None,267.28,0.0,0.0,40,Snow,light snow,2017-12-24T15:00:00.000Z,3851
None,266.88,0.0,0.0,5,Clear,sky is clear,2017-12-24T16:00:00.000Z,3529
None,266.15,0.0,0.0,1,Clear,sky is clear,2017-12-24T17:00:00.000Z,3196
None,265.22,0.0,0.0,75,Snow,light snow,2017-12-24T18:00:00.000Z,2549
None,264.15,0.0,0.0,75,Snow,light snow,2017-12-24T19:00:00.000Z,2339
None,263.22,0.0,0.0,75,Snow,light snow,2017-12-24T20:00:00.000Z,2460
None,261.86,0.0,0.0,75,Snow,light snow,2017-12-24T21:00:00.000Z,2576
None,261.86,0.0,0.0,75,Mist,mist,2017-12-24T21:00:00.000Z,2576
None,261.02,0.0,0.0,40,Snow,snow,2017-12-24T22:00:00.000Z,2300
None,259.37,0.0,0.0,1,Clear,sky is clear,2017-12-24T23:00:00.000Z,1565
Christmas Day,257.95,0.0,0.0,1,Clear,sky is clear,2017-12-25T00:00:00.000Z,1092
None,256.95,0.0,0.0,1,Clear,sky is clear,2017-12-25T01:00:00.000Z,666
None,256.28,0.0,0.0,90,Snow,light snow,2017-12-25T02:00:00.000Z,487
None,256.35,0.0,0.0,90,Snow,light snow,2017-12-25T03:00:00.000Z,349
None,255.93,0.0,0.0,40,Clouds,scattered clouds,2017-12-25T04:00:00.000Z,339
None,255.68,0.0,0.0,75,Clouds,broken clouds,2017-12-25T05:00:00.000Z,520
None,256.15,0.0,0.0,90,Snow,light snow,2017-12-25T06:00:00.000Z,798
None,256.15,0.0,0.0,90,Mist,mist,2017-12-25T06:00:00.000Z,798
None,255.75,0.0,0.0,90,Mist,mist,2017-12-25T07:00:00.000Z,942
None,255.75,0.0,0.0,90,Haze,haze,2017-12-25T07:00:00.000Z,942
None,255.07,0.0,0.0,40,Haze,haze,2017-12-25T08:00:00.000Z,1260
None,255.07,0.0,0.0,40,Snow,light snow,2017-12-25T08:00:00.000Z,1260
None,253.86,0.0,0.0,20,Haze,haze,2017-12-25T09:00:00.000Z,1760
None,253.43,0.0,0.0,20,Haze,haze,2017-12-25T10:00:00.000Z,2292
None,253.58,0.0,0.0,75,Clouds,broken clouds,2017-12-25T11:00:00.000Z,2653
None,253.65,0.0,0.0,20,Haze,haze,2017-12-25T12:00:00.000Z,2957
None,254.15,0.0,0.0,75,Clouds,broken clouds,2017-12-25T13:00:00.000Z,2983
None,254.29,0.0,0.0,40,Clouds,scattered clouds,2017-12-25T14:00:00.000Z,2850
None,254.42,0.0,0.0,40,Clouds,scattered clouds,2017-12-25T15:00:00.000Z,2732
None,254.28,0.0,0.0,40,Clouds,scattered clouds,2017-12-25T16:00:00.000Z,3045
None,253.51,0.0,0.0,40,Clouds,scattered clouds,2017-12-25T17:00:00.000Z,3134
None,253.65,0.0,0.0,40,Clouds,scattered clouds,2017-12-25T18:00:00.000Z,3172
None,253.57,0.0,0.0,5,Clear,sky is clear,2017-12-25T19:00:00.000Z,3100
None,253.23,0.0,0.0,5,Clear,sky is clear,2017-12-25T20:00:00.000Z,2875
None,253.0,0.0,0.0,5,Clear,sky is clear,2017-12-25T21:00:00.000Z,2404
None,252.76,0.0,0.0,1,Clear,sky is clear,2017-12-25T22:00:00.000Z,1798
None,252.57,0.0,0.0,1,Clear,sky is clear,2017-12-25T23:00:00.000Z,1147
None,252.0,0.0,0.0,1,Clear,sky is clear,2017-12-26T00:00:00.000Z,539
None,251.86,0.0,0.0,1,Clear,sky is clear,2017-12-26T01:00:00.000Z,326
None,251.29,0.0,0.0,1,Clear,sky is clear,2017-12-26T02:00:00.000Z,213
None,251.15,0.0,0.0,1,Clear,sky is clear,2017-12-26T03:00:00.000Z,261
None,251.15,0.0,0.0,1,Clear,sky is clear,2017-12-26T04:00:00.000Z,507
None,250.79,0.0,0.0,1,Clear,sky is clear,2017-12-26T05:00:00.000Z,1761
None,250.43,0.0,0.0,1,Clear,sky is clear,2017-12-26T06:00:00.000Z,3029
None,250.29,0.0,0.0,5,Clear,sky is clear,2017-12-26T07:00:00.000Z,3203
None,250.56,0.0,0.0,20,Clouds,few clouds,2017-12-26T08:00:00.000Z,2982
None,250.61,0.0,0.0,1,Clear,sky is clear,2017-12-26T09:00:00.000Z,3013
None,251.14,0.0,0.0,5,Clear,sky is clear,2017-12-26T10:00:00.000Z,3396
None,252.14,0.0,0.0,5,Clear,sky is clear,2017-12-26T11:00:00.000Z,3983
None,253.29,0.0,0.0,1,Clear,sky is clear,2017-12-26T12:00:00.000Z,4197
None,254.15,0.0,0.0,1,Clear,sky is clear,2017-12-26T13:00:00.000Z,4487
None,254.79,0.0,0.0,1,Clear,sky is clear,2017-12-26T14:00:00.000Z,4828
None,255.36,0.0,0.0,1,Clear,sky is clear,2017-12-26T15:00:00.000Z,5172
None,255.61,0.0,0.0,5,Clear,sky is clear,2017-12-26T16:00:00.000Z,5282
None,255.15,0.0,0.0,5,Clear,sky is clear,2017-12-26T17:00:00.000Z,4561
None,254.57,0.0,0.0,5,Clear,sky is clear,2017-12-26T18:00:00.000Z,3598
None,253.9,0.0,0.0,1,Clear,sky is clear,2017-12-26T19:00:00.000Z,2846
None,252.93,0.0,0.0,5,Clear,sky is clear,2017-12-26T20:00:00.000Z,2369
None,253.53,0.0,0.0,5,Clear,sky is clear,2017-12-26T21:00:00.000Z,2031
None,252.72,0.0,0.0,1,Clear,sky is clear,2017-12-26T22:00:00.000Z,1882
None,252.43,0.0,0.0,1,Clear,sky is clear,2017-12-26T23:00:00.000Z,1065
None,251.84,0.0,0.0,1,Clear,sky is clear,2017-12-27T00:00:00.000Z,586
None,251.29,0.0,0.0,1,Clear,sky is clear,2017-12-27T01:00:00.000Z,378
None,251.07,0.0,0.0,1,Clear,sky is clear,2017-12-27T02:00:00.000Z,272
None,250.68,0.0,0.0,1,Clear,sky is clear,2017-12-27T03:00:00.000Z,330
None,250.08,0.0,0.0,1,Clear,sky is clear,2017-12-27T04:00:00.000Z,712
None,249.84,0.0,0.0,1,Clear,sky is clear,2017-12-27T05:00:00.000Z,2287
None,249.29,0.0,0.0,75,Clouds,broken clouds,2017-12-27T06:00:00.000Z,4250
None,249.38,0.0,0.0,5,Clear,sky is clear,2017-12-27T07:00:00.000Z,4453
None,249.3,0.0,0.0,5,Clear,sky is clear,2017-12-27T08:00:00.000Z,4124
None,249.45,0.0,0.0,1,Clear,sky is clear,2017-12-27T09:00:00.000Z,3950
None,251.68,0.0,0.0,5,Haze,haze,2017-12-27T10:00:00.000Z,3858
None,253.07,0.0,0.0,5,Clear,sky is clear,2017-12-27T11:00:00.000Z,4401
None,254.86,0.0,0.0,5,Clear,sky is clear,2017-12-27T12:00:00.000Z,4752
None,255.83,0.0,0.0,20,Clouds,few clouds,2017-12-27T13:00:00.000Z,4836
None,257.21,0.0,0.0,20,Clouds,few clouds,2017-12-27T14:00:00.000Z,5250
None,257.71,0.0,0.0,40,Clouds,scattered clouds,2017-12-27T15:00:00.000Z,5398
None,257.38,0.0,0.0,40,Clouds,scattered clouds,2017-12-27T16:00:00.000Z,5997
None,257.57,0.0,0.0,1,Clear,sky is clear,2017-12-27T17:00:00.000Z,5397
None,256.14,0.0,0.0,75,Clouds,broken clouds,2017-12-27T18:00:00.000Z,4295
None,256.32,0.0,0.0,75,Clouds,broken clouds,2017-12-27T19:00:00.000Z,2941
None,255.73,0.0,0.0,40,Clouds,scattered clouds,2017-12-27T20:00:00.000Z,2482
None,255.76,0.0,0.0,40,Clouds,scattered clouds,2017-12-27T21:00:00.000Z,2971
None,256.15,0.0,0.0,1,Clear,sky is clear,2017-12-27T22:00:00.000Z,3074
None,256.9,0.0,0.0,1,Clear,sky is clear,2017-12-27T23:00:00.000Z,1310
None,256.76,0.0,0.0,40,Snow,light snow,2017-12-28T00:00:00.000Z,732
None,256.79,0.0,0.0,75,Snow,light snow,2017-12-28T01:00:00.000Z,412
None,257.22,0.0,0.0,90,Snow,light snow,2017-12-28T02:00:00.000Z,288
None,257.29,0.0,0.0,90,Snow,light snow,2017-12-28T03:00:00.000Z,373
None,257.29,0.0,0.0,90,Haze,haze,2017-12-28T03:00:00.000Z,373
None,257.48,0.0,0.0,90,Snow,light snow,2017-12-28T04:00:00.000Z,743
None,257.48,0.0,0.0,90,Haze,haze,2017-12-28T04:00:00.000Z,743
None,257.43,0.0,0.0,90,Snow,light snow,2017-12-28T05:00:00.000Z,2217
None,257.43,0.0,0.0,90,Mist,mist,2017-12-28T05:00:00.000Z,2217
None,257.43,0.0,0.0,90,Haze,haze,2017-12-28T05:00:00.000Z,2217
